0.000000000000000000e+00
1.290155675931196289e+00
1.419171243524315784e+01
1.432072800283627600e+02
1.433362955959558803e+03
1.433491971527152054e+04
2.927807593202869612e+04
4.077511832837389375e+04
5.123919893534564471e+04
6.170327954231739568e+04
7.216736014928914665e+04
1.135118345225071535e+05
1.254966257571174501e+05
1.362522131715263822e+05
1.470078005859352998e+05
1.577633880003442173e+05
1.783070335015708406e+05
1.965907377795672510e+05
2.180789825926469930e+05
2.318446784332023526e+05
2.470580585240760993e+05
2.737820782136484049e+05
2.884824499338507885e+05
3.002952601375516970e+05
3.112754715846684994e+05
3.222556830317853019e+05
3.332358944789021043e+05
3.531047065229299478e+05
3.733185439548800350e+05
3.862358022826355300e+05
4.044687618013948086e+05
4.227017213201540872e+05
4.513589985261227703e+05
4.631161038843268179e+05
4.746284912534880568e+05
4.865725798957020161e+05
4.985166685379159753e+05
5.133941244771236670e+05
5.340085622008474311e+05
5.467351713988778647e+05
5.586110984930701088e+05
5.692986836028278340e+05
5.799862687125855591e+05
5.906738538223432843e+05
6.109973519337094622e+05
6.320927182020643959e+05
6.441496479995762929e+05
6.551821425123695517e+05
6.662146370251628105e+05
6.772471315379560692e+05
6.975506115892981179e+05
7.183649516279165400e+05
7.305217890076544136e+05
7.414284688830920495e+05
7.523351487585296854e+05
7.632418286339673214e+05
7.835620685683382908e+05
8.048905823272089474e+05
8.167578201618349412e+05
8.274888908098256215e+05
8.382199614578163018e+05
8.489510321058069821e+05
8.692839202437892091e+05
8.915102486217472469e+05
9.031405613710187608e+05
9.138399045797765721e+05
9.245392477885343833e+05
9.352385909972921945e+05
9.554716731086915825e+05
9.780911313238936709e+05
9.896121597814466804e+05
1.000320600337130018e+06
1.011029040892813355e+06
1.021737481448496692e+06
1.041801943443354685e+06
1.064641916166219627e+06
1.076066467598612187e+06
1.086740480140835047e+06
1.097414492683057906e+06
1.108088505225280765e+06
1.128009919547299389e+06
1.151252587385715451e+06
1.163277840964119416e+06
1.174356323090053163e+06
1.185434805215986911e+06
1.196513287341920659e+06
1.215761761334687704e+06
1.236915228109961376e+06
1.248687246104447171e+06
